User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards
1822,Lance Reyes,61,66,1958,4,Male,747 Rose Drive,,Concord,NC,28027,35.4,-80.59,25299.00,51581.00,35134.00,810,5
1823,Dustin Williams,47,63,1972,11,Male,305 Elm Street,81,Franconia,NH,3580,44.22,-71.74,21159.00,43144.00,54157.00,628,3
1824,Josephine Chen,91,67,1929,1,Female,365 Mountain View Boulevard,363,Donaldsonville,LA,70346,30.09,-90.99,16474.00,27150.00,2007.00,737,1
1825,Simeon Flores,47,67,1972,5,Male,166 12th Street,,Annandale,VA,22003,38.83,-77.21,30622.00,62432.00,95799.00,741,5
1826,Jovanni El-Mafouk,18,67,2001,11,Male,62 East Boulevard,,Fontana,CA,92335,34.08,-117.46,13739.00,28006.00,19518.00,703,2
1827,Trey Jackson,62,65,1957,10,Male,8915 Sixth Avenue,,Marietta,GA,30062,33.95,-84.54,33093.00,67470.00,93795.00,804,6
1828,Sarai Brown,18,75,2002,1,Female,76 Federal Avenue,,Manhattan,KS,66503,39.19,-96.59,25658.00,52315.00,109513.00,774,4
1829,Joyce Fisher,20,73,1999,8,Female,6030 Third Lane,76,Attleboro,MA,2703,41.93,-71.29,26693.00,54424.00,92199.00,687,1
1830,Rylan Morgan,22,66,1997,7,Male,90072 George Drive,,Mulvane,KS,67110,37.48,-97.24,22195.00,45254.00,75758.00,850,2
1831,Hannah Adams,34,68,1985,7,Female,90 El Camino Avenue,,Buffalo,NY,14210,42.88,-78.85,15461.00,31525.00,57818.00,686,2
1832,Amiya Davis,44,67,1975,3,Female,5380 12th Boulevard,,Hot Springs National Park,AR,71913,34.5,-93.05,15857.00,32330.00,97190.00,835,4
1833,Griffin King,30,74,1989,9,Male,7154 Lafayette Drive,,Las Cruces,NM,88005,32.33,-106.75,16670.00,33993.00,45149.00,602,4
1834,Paulina Jones,40,70,1979,7,Female,903 Norfolk Boulevard,,Mobile,AL,36610,30.68,-88.04,9284.00,18935.00,43928.00,658,3
1835,Haley Sanders,73,60,1946,8,Female,658 Plum Avenue,7,Fort Lauderdale,FL,33309,26.14,-80.13,21084.00,42593.00,16083.00,703,2
1836,Ronan Morgan,21,72,1998,6,Male,21 Birch Drive,,Saint Louis,MO,63119,38.63,-90.24,31909.00,65058.00,157708.00,746,1
1837,Lainey Taylor,50,71,1969,7,Female,312 Burns Boulevard,,Chesapeake,VA,23321,36.67,-76.3,24312.00,49570.00,43645.00,752,5
1838,Alora White,47,65,1972,12,Female,112 Elm Avenue,844,North Hollywood,CA,91606,34.18,-118.39,16892.00,34441.00,907.00,725,4
1839,Bailee Labelle,30,65,1989,7,Female,352 Hill Lane,,Vancouver,WA,98663,45.65,-122.66,20649.00,42101.00,70460.00,685,1
1840,Kelsey Burns,71,69,1949,1,Female,836 Summit Boulevard,1677,Candor,NY,13743,42.23,-76.34,18323.00,40516.00,6908.00,698,5
1841,Curtis Roman,33,71,1986,11,Male,87 Ocean Avenue,,Dearborn,MI,48126,42.31,-83.21,11773.00,24009.00,19085.00,811,4
1842,Elijah Wilson,33,66,1987,2,Male,515 Spruce Boulevard,,Wyoming,MI,49519,42.89,-85.72,18431.00,37579.00,59201.00,710,2
1843,Leighton Cook,53,68,1967,2,Female,9458 Park Boulevard,,El Cajon,CA,92021,32.84,-116.88,20673.00,42152.00,55576.00,751,1
1844,Zoe Adams,63,72,1956,7,Female,457 Summit Lane,,Parma,MO,63870,36.61,-89.81,11636.00,23725.00,47647.00,710,5
1845,Joanna Harris,21,69,1998,9,Female,89 Oak Lane,,Buffalo,NY,14215,42.88,-78.85,14456.00,29475.00,48741.00,722,1
1846,Adalyn Sanchez,82,68,1937,5,Female,6577 Catherine Lane,,Santa Barbara,CA,93101,34.41,-119.7,23071.00,34903.00,1336.00,630,1
1847,Quincy Fox,39,67,1980,5,Male,9995 Pine Avenue,,Middletown,OH,45042,39.5,-84.37,19293.00,39336.00,43747.00,690,3
1848,Chloe Nguyen,32,74,1987,5,Female,412 Fifth Boulevard,,New York,NY,10002,40.71,-73.99,19744.00,40256.00,0.00,719,2
1849,Marcus Ramirez,18,65,2002,2,Male,6039 Valley Stream Street,,Petaluma,CA,94954,38.23,-122.56,26752.00,54547.00,92901.00,751,1
1850,Harmoni Fox,54,66,1965,5,Female,2855 Sixth Avenue,,Naperville,IL,60565,41.76,-88.15,41979.00,85596.00,159101.00,618,1
1851,Douglas Abe,37,66,1982,6,Male,300 West Avenue,4,Cullman,AL,35055,34.17,-86.83,17198.00,35060.00,39104.00,724,2
1852,Vicente Gao,69,70,1951,2,Male,5844 Littlewood Street,6007,Wagoner,OK,74477,35.95,-95.38,15195.00,30983.00,10019.00,757,5
1853,Darian Lonsdale,55,67,1964,10,Male,22 First Boulevard,,East Peoria,IL,61611,40.67,-89.54,22416.00,45707.00,113194.00,715,3
1854,Gwendolyn Rogers,43,60,1976,11,Female,429 Grant Boulevard,,Elmer,NJ,8318,39.59,-75.17,24417.00,49788.00,83932.00,690,3
1855,Galilea Clark,69,67,1950,12,Female,829 Mill Boulevard,,Manassas,VA,20109,38.74,-77.48,24016.00,50753.00,20226.00,698,4
1856,Eileen Chen,88,67,1931,9,Female,336 North Street,3,Cincinnati,OH,45224,39.09,-84.51,18959.00,16296.00,667.00,838,7
1857,Daniel Martinez,21,62,1998,8,Male,894 Catherine Boulevard,,Fort Plain,NY,13339,42.93,-74.62,15242.00,31077.00,89659.00,789,5
1858,Daleyza Campbell,27,65,1992,6,Female,444 Forest Boulevard,,Holland,MI,49423,42.77,-86.1,18877.00,38487.00,28032.00,773,4
1859,Jayla Jenkins,59,66,1960,12,Female,26 Martin Luther King Drive,,Houston,TX,77081,29.76,-95.38,15862.00,32347.00,82667.00,784,7
1860,Reina Cox,37,66,1982,4,Female,48190 Plum Drive,23,Lavallette,NJ,8735,39.96,-74.06,19848.00,40470.00,41938.00,731,5
1861,Conner Harris,49,63,1970,8,Male,6427 Martin Luther King Drive,,Syracuse,NY,13210,43.04,-76.14,18649.00,38028.00,79101.00,831,4
1862,Angela Jenkins,83,64,1936,4,Female,9915 Burns Lane,,Dover,DE,19901,39.15,-75.51,17634.00,25567.00,1001.00,665,3
1863,Lorenzo Thomas,33,65,1987,1,Male,97542 Hillside Lane,,Liverpool,NY,13090,43.1,-76.21,25429.00,51848.00,86951.00,692,1
1864,Finnegan Campbell,48,63,1971,8,Male,7944 Hill Lane,7,Lagrange,IN,46761,41.64,-85.41,14263.00,29081.00,56301.00,655,3
1865,Yusuf Rivera,34,68,1985,9,Male,2066 Ninth Lane,,Willowbrook,IL,60527,41.8,-87.92,45307.00,92375.00,156949.00,712,5
1866,Amber Masvidal,31,65,1988,10,Female,5295 Pine Street,,Marietta,GA,30067,33.95,-84.54,30747.00,62692.00,50290.00,698,2
1867,Emory Lopez,58,62,1961,10,Male,2130 Valley Stream Lane,779,Salt Lake City,UT,84120,40.69,-111.99,17276.00,35229.00,60945.00,724,2
1868,Halle Rivera,40,58,1979,3,Female,73 Oak Street,,Dallas,TX,75206,32.79,-96.76,37234.00,75918.00,94579.00,759,2
1869,Tinley Watson,39,66,1980,11,Female,364 12th Drive,2,Tacoma,WA,98445,47.13,-122.4,20345.00,41483.00,64098.00,721,2
1870,Samara Young,50,60,1969,7,Female,4704 Essex Boulevard,,Piedmont,CA,94620,37.77,-122.21,26391.00,53810.00,78986.00,637,1
1871,Angelica Long,26,72,1994,1,Female,189 Washington Street,3774,Trinity,NC,27370,35.88,-80.01,18657.00,38036.00,0.00,743,3
1872,Nathaniel Lopez,20,65,1999,9,Male,9895 El Camino Boulevard,,Buzzards Bay,MA,2532,41.75,-70.61,23909.00,48747.00,171249.00,713,3
1873,Isabella Young,29,67,1990,8,Female,225 Lake Boulevard,,Farmington,MI,48331,42.46,-83.37,36817.00,75070.00,161525.00,723,1
1874,August Braun,42,72,1977,8,Male,331 Oak Lane,,Antioch,CA,94531,37.96,-121.76,28733.00,58584.00,99235.00,563,2
1875,Gloria Wright,53,66,1966,10,Female,1132 Hill Street,,Boone,NC,28607,36.2,-81.66,19604.00,39974.00,77967.00,644,2
1876,Aarav Farhad,48,64,1971,8,Male,6035 Forest Avenue,,Bronx,NY,10460,40.84,-73.87,13461.00,27447.00,80850.00,673,5
1877,Blaire Wright,32,68,1987,6,Female,9384 Ocean Avenue,,Bartlesville,OK,74003,36.73,-95.94,16453.00,33548.00,31183.00,693,2
1878,Raul Gao,23,74,1996,7,Male,613 First Boulevard,,Saint Clairsville,OH,43950,40.07,-80.89,20697.00,42200.00,28557.00,769,2
1879,Jessie Parker,18,65,2001,9,Female,141 Sixth Boulevard,,Cochran,GA,31014,32.38,-83.35,16413.00,33459.00,37753.00,705,3
1880,Joseph Schmidt,78,66,1941,9,Male,6283 Rose Avenue,,Chantilly,VA,20152,38.87,-77.4,46175.00,113514.00,16524.00,727,8
1881,Paris Powell,38,65,1982,2,Female,8 Hillside Lane,,Colcord,OK,74338,36.26,-94.69,12517.00,25524.00,69401.00,759,3
1882,Zayden Brown,50,67,1969,3,Male,655 George Boulevard,,Laguna Beach,CA,92651,33.55,-117.78,69236.00,141161.00,0.00,773,3
1883,Kaylin Foster,32,66,1987,5,Female,52292 East Street,,Baltimore,MD,21224,39.3,-76.61,26431.00,53890.00,252106.00,656,4
1884,Gerardo Gonzalez,60,65,1959,12,Male,575 Bayview Lane,,Franklin,TN,37067,35.92,-86.84,36563.00,74550.00,37427.00,687,4
1885,Greta Turner,81,69,1938,3,Female,44 Valley Boulevard,,Pottsboro,TX,75076,33.77,-96.67,20874.00,32669.00,1433.00,755,5
1886,Allan Davis,54,68,1965,8,Male,420 Oak Drive,1,Peckville,PA,18452,41.47,-75.57,18432.00,37579.00,0.00,742,5
1887,Randall Parker,53,66,1966,12,Male,3512 Forest Street,,Mount Vernon,NY,10552,40.91,-73.82,34646.00,70634.00,155651.00,682,4
1888,Kyng El-Mafouk,51,68,1968,10,Male,207 Ocean View Street,,Berkeley Heights,NJ,7922,40.67,-74.42,53790.00,109673.00,242379.00,505,1
1889,Liana Jones,46,66,1973,9,Female,3276 Maple Street,,Waukegan,IL,60085,42.37,-87.86,15770.00,32150.00,47179.00,717,6
1890,Ethan Smith,42,68,1978,2,Male,9141 Ocean View Lane,,Riverside,IA,52327,41.48,-91.57,22308.00,45475.00,68358.00,698,3
1891,Elsa Lee,38,65,1981,12,Female,354 Federal Street,,Cleveland,OH,44120,41.47,-81.67,21402.00,43634.00,73037.00,786,3
1892,Cooper Labelle,23,66,1996,9,Male,8373 Birch Boulevard,30,New York,NY,10034,40.71,-73.99,18525.00,37769.00,1412.00,742,2
1893,Matthew Murphy,74,61,1945,11,Male,316 Grant Drive,2,Beaverdam,VA,23015,37.94,-77.65,25937.00,24545.00,22488.00,753,2
1894,Eliza Morgan,83,65,1936,5,Female,273 Elm Drive,,Oklahoma City,OK,73159,35.46,-97.51,17070.00,33811.00,2206.00,682,7
1895,Kashton Farhad,61,65,1958,11,Male,841 Wessex Boulevard,,Marion,IA,52302,42.03,-91.58,25275.00,51528.00,58509.00,745,6
1896,Bella Lewis,64,66,1956,1,Female,682 Federal Lane,,Dalton,GA,30720,34.76,-84.97,19818.00,40407.00,62695.00,793,3
1897,Gabriela Price,57,67,1962,10,Female,15664 Lafayette Street,10,Boulder,CO,80301,40.02,-105.25,31377.00,63974.00,131731.00,707,4
1898,Amira Bailey,59,68,1960,11,Female,723 Fourth Drive,,Eastford,CT,6242,41.9,-72.08,25399.00,51788.00,77642.00,675,2
1899,Marie Rivera,23,70,1996,4,Female,532 Lake Drive,,Waldorf,MD,20603,38.64,-76.9,35114.00,71590.00,60635.00,717,2
1900,Chase Brown,65,70,1954,5,Male,9079 Second Drive,,Blackville,SC,29817,33.36,-81.28,12387.00,25257.00,83995.00,734,6
1901,Baylor Cook,24,65,1996,2,Male,4779 Lafayette Avenue,,Ravenna,OH,44266,41.15,-81.24,18907.00,38549.00,35691.00,684,2
1902,Conor Morales,20,61,1999,6,Male,53 Elm Street,,Wailuku,HI,96793,20.88,-156.5,22844.00,46580.00,91081.00,660,2
1903,Aiyana Robinson,61,68,1958,3,Female,3374 Littlewood Street,,Richmond,CA,94804,37.92,-122.34,21869.00,44583.00,85531.00,717,5
1904,Mariana Torres,62,66,1958,1,Female,99 Fifth Street,,Elk Grove,CA,95624,38.44,-121.3,25949.00,52908.00,109229.00,709,4
1905,Janelle Campbell,30,64,1989,8,Female,847 Martin Luther King Lane,97,Ray City,GA,31645,31.07,-83.19,13238.00,26996.00,33332.00,501,2
1906,Aydin Jenkins,18,60,2002,2,Male,878 Summit Avenue,10,Victoria,TX,77901,28.82,-96.98,16005.00,32635.00,47930.00,734,3
1907,Simon Diaz,29,53,1990,3,Male,73 South Lane,32,Oriskany Falls,NY,13425,42.93,-75.46,17681.00,36050.00,45559.00,708,3
1908,Charlie Phillips,34,65,1985,10,Female,378 West Boulevard,88,Charlotte,NC,28215,35.19,-80.83,17817.00,36324.00,56689.00,705,4
1909,Andre Faraday,44,68,1975,10,Male,1915 Catherine Boulevard,287,Milford,DE,19963,38.91,-75.43,18622.00,37965.00,69614.00,796,3
1910,Richard Peres,57,63,1962,12,Male,2547 El Camino Street,,Lincoln Park,MI,48146,42.24,-83.18,17094.00,34856.00,127313.00,830,3
1911,Jordan White,63,66,1956,3,Female,642 Ocean View Lane,,Kissimmee,FL,34746,28.3,-81.41,16150.00,32928.00,80794.00,850,5
1912,Maggie Ajami,24,68,1995,3,Female,6768 Federal Avenue,,Fontana,CA,92335,34.08,-117.46,13739.00,28011.00,20196.00,720,4
1913,Odin Schmidt,59,64,1960,8,Male,8 Pine Street,,Lucasville,OH,45648,38.87,-82.99,16336.00,33311.00,65822.00,590,2
1914,Leila Gomez,22,62,1997,4,Female,655 Mountain View Lane,,Logan,UT,84321,41.7,-111.87,17093.00,34852.00,53830.00,641,1
1915,Henley Russell,21,65,1998,11,Female,1425 Fifth Street,,Wallington,NJ,7057,40.85,-74.1,21827.00,44501.00,37251.00,683,2
1916,Benjamin Anderson,53,69,1966,11,Male,914 Spruce Drive,,Maquon,IL,61458,40.79,-90.16,14739.00,30054.00,60128.00,681,1
1917,Memphis Davis,62,67,1957,10,Male,8278 Grant Lane,5,Delray Beach,FL,33445,26.45,-80.08,20055.00,40891.00,61245.00,717,4
1918,Ariyah Bell,37,66,1982,7,Female,6976 Ocean View Avenue,,Bothell,WA,98021,47.79,-122.2,33226.00,67747.00,76650.00,804,3
1919,Vihaan Cook,56,66,1963,5,Male,603 Lake Avenue,,Los Angeles,CA,90007,34.02,-118.28,13002.00,26510.00,53023.00,696,4
1920,Malik Torres,84,70,1936,1,Male,9 Lafayette Lane,,Colfax,WI,54730,44.99,-91.72,19196.00,26676.00,1370.00,733,5
1921,Aylin Clark,44,70,1975,10,Female,68 Rose Boulevard,8,Corpus Christi,TX,78418,27.8,-97.39,22314.00,45497.00,101549.00,713,3
1922,Yahir Lopez,87,66,1932,4,Male,770 Maple Street,,Broxton,GA,31519,31.62,-82.88,14060.00,27971.00,1265.00,765,4
1923,Kayleigh Richardson,31,75,1988,9,Female,2725 Jefferson Drive,,Louisville,KY,40299,38.22,-85.74,25258.00,51501.00,140481.00,729,3
1924,Soren Hall,21,69,1998,3,Male,727 Valley Stream Boulevard,,Easton,CT,6612,41.24,-73.31,55814.00,113797.00,169684.00,660,1
1925,Zyaire Morales,19,69,2000,12,Male,1749 Spruce Street,,Lampasas,TX,76550,31.06,-98.18,16744.00,34134.00,0.00,683,2
1926,Elaine Cox,84,66,1935,9,Female,129 Sussex Street,1590,Concord,NC,28025,35.4,-80.59,20570.00,16430.00,2873.00,779,7
1927,Harrison Green,72,65,1948,1,Male,9380 Hill Drive,,Palm Bay,FL,32905,27.98,-80.66,15318.00,16302.00,14408.00,748,4
1928,Anna King,33,63,1986,6,Female,8740 Lafayette Drive,,Lindenhurst,NY,11757,40.68,-73.37,26528.00,54091.00,165960.00,675,1
1929,Billy Roberts,51,65,1968,10,Male,9070 Third Boulevard,,Willsboro,NY,12996,44.37,-73.4,14415.00,29388.00,21221.00,755,3
1930,Lennon Richardson,54,70,1965,11,Male,6831 Valley Boulevard,,San Rafael,CA,94901,37.97,-122.5,30819.00,62837.00,86171.00,850,3
1931,Maxim Wright,45,71,1974,4,Male,70 Tenth Boulevard,5040,Grand Forks,ND,58201,47.91,-97.07,23910.00,48755.00,37315.00,777,8
1932,Morgan Merkel,39,66,1980,10,Female,3863 River Avenue,,Lincoln,CA,95648,38.93,-121.25,21829.00,44506.00,57994.00,849,3
1933,Wayne Hughes,64,66,1955,7,Male,3315 Lake Lane,,Miltona,MN,56354,46.04,-95.29,15325.00,31244.00,51924.00,713,4
1934,Aurora Phillips,58,67,1961,4,Female,6077 Sixth Avenue,,Rockingham,NC,28379,34.93,-79.76,15009.00,30605.00,16549.00,737,5
1935,Braylen Wright,34,68,1985,6,Male,30 Catherine Street,,Andrews,SC,29510,33.44,-79.56,14669.00,29907.00,16764.00,732,2
1936,Abram Fox,21,69,1998,8,Male,41 East Boulevard,5,Tampa,FL,33617,27.95,-82.48,18881.00,38497.00,33413.00,699,2
1937,Malik Reed,34,59,1985,4,Male,7401 Seventh Street,,Manchester,TN,37355,35.46,-86.08,16349.00,33336.00,48213.00,692,3
1938,Linda Carter,79,65,1940,5,Female,265 Little Creek Street,,Mira Loma,CA,91752,33.99,-117.53,19851.00,15470.00,15349.00,789,7
1939,Jaycee Reyes,54,62,1965,3,Female,1635 Sussex Lane,,Upper Marlboro,MD,20774,38.81,-76.75,33295.00,67890.00,112564.00,698,2
1940,Miguel Flores,33,60,1987,2,Male,338 George Avenue,,Renton,WA,98059,47.49,-122.1,33714.00,68741.00,203172.00,610,1
1941,Jasiah Jackson,31,64,1988,4,Male,5157 Seventh Drive,8,San Marcos,CA,92069,33.15,-117.17,22081.00,45025.00,62719.00,635,1
1942,Madelyn Lee,18,65,2002,2,Female,521 Mountain View Lane,,Ridgecrest,CA,93555,35.55,-117.67,22397.00,45664.00,0.00,778,4
1943,Orion Moore,20,63,1999,12,Male,1433 Rose Boulevard,,Hemet,CA,92545,33.73,-117.05,15144.00,30882.00,60484.00,807,3
1944,Juan Bell,20,62,1999,10,Male,6223 Maple Lane,,Bristol,TN,37620,36.56,-82.19,17795.00,36283.00,60989.00,716,1
1945,Madeleine Rogers,57,70,1962,8,Female,759 Madison Drive,50,Iuka,IL,62849,38.61,-88.78,15976.00,32576.00,0.00,753,4
1946,Bodie Long,54,66,1965,7,Male,782 Hill Lane,,Fresno,CA,93725,36.6,-119.75,13093.00,26696.00,0.00,683,5
1947,Elisabeth Kelly,19,66,2000,12,Female,4135 Valley Stream Lane,,Johnson City,TN,37615,36.33,-82.36,23224.00,47350.00,47026.00,680,1
1948,Jon Adams,59,62,1961,2,Male,621 Rose Avenue,,Pomona,CA,91768,34.06,-117.79,16025.00,32678.00,44434.00,693,3
1949,Daniela Myers,19,71,2000,10,Female,35 Fifth Street,,Stockton,CA,95219,38.01,-121.38,31600.00,64428.00,122968.00,703,2
1950,Keaton Burns,59,67,1960,10,Male,1089 Norfolk Avenue,164,Syracuse,NY,13212,43.04,-76.14,20294.00,41379.00,95988.00,681,2
1951,Malaya Young,64,64,1955,5,Female,893 Littlewood Lane,,Wilson,NC,27896,35.73,-77.92,23756.00,55418.00,20950.00,590,3
1952,Mateo Collins,58,65,1961,9,Male,2687 Burns Avenue,4,Ridgewood,NJ,7450,40.98,-74.11,75378.00,153691.00,197377.00,604,2
1953,Raina Anwar,40,70,1979,9,Female,7072 Mountain View Avenue,,Meeker,OK,74855,35.48,-96.89,17730.00,36152.00,81345.00,716,1
1954,Leif Butler,33,58,1987,2,Male,3904 Martin Luther King Drive,12,Monroe,NC,28110,34.98,-80.54,19605.00,39975.00,52575.00,810,1
1955,Pierce Reed,42,69,1977,8,Male,74 Sixth Avenue,,Omaha,NE,68164,41.26,-96.01,28553.00,58223.00,128784.00,689,2
1956,Amanda Torres,34,66,1985,11,Female,71858 Mountain View Street,,Menasha,WI,54952,44.21,-88.43,22277.00,45419.00,124370.00,721,3
1957,Shmuel Jackson,22,70,1997,9,Male,675 Norfolk Drive,,Houston,TX,77064,29.76,-95.38,26420.00,53873.00,76960.00,742,1
1958,Tony Watson,68,66,1952,1,Male,530 Federal Drive,6486,Middletown,NY,10940,41.44,-74.42,22621.00,38689.00,8942.00,836,5
1959,Makai Lee,25,70,1994,8,Male,9181 Elm Avenue,,Stockton,CA,95219,38.01,-121.38,31600.00,64429.00,136163.00,773,2
1960,Valeria Perry,21,70,1999,1,Female,6595 Summit Boulevard,,Carlisle,IA,50047,41.51,-93.48,23347.00,47602.00,89319.00,790,2
1961,Alexa Martin,99,67,1920,10,Female,596 Ninth Street,,Camp Hill,PA,17011,40.24,-76.92,25336.00,51110.00,3781.00,709,8
1962,Lena Abe,42,66,1977,12,Female,1957 Park Lane,10,Burley,ID,83318,42.39,-113.78,14094.00,28738.00,48786.00,600,1
1963,Brooke Perez,52,66,1967,9,Female,7508 Grant Street,,Seminole,FL,33777,27.9,-82.78,23878.00,48686.00,113137.00,701,3
1964,Ellen Miller,49,74,1970,8,Female,5063 Seventh Avenue,,Independence,OH,44131,41.38,-81.64,24071.00,49079.00,6494.00,683,4
1965,Elisha Ajami,57,66,1963,1,Male,4 George Lane,,Narberth,PA,19072,40,-75.26,52517.00,107075.00,75999.00,815,3
1966,Genesis Reyes,66,65,1953,10,Female,8651 North Boulevard,,Bellbrook,OH,45305,39.64,-84.08,28466.00,59251.00,29300.00,679,1
1967,Jocelyn Martin,20,66,1999,10,Female,711 Tenth Street,,Newnan,GA,30263,33.37,-84.78,19899.00,40572.00,0.00,732,5
1968,Allyson Neufelder,25,65,1994,10,Female,3124 Madison Drive,,Lincolnton,GA,30817,33.79,-82.47,14717.00,30004.00,67526.00,738,3
1969,Blaire Carter,18,68,2002,2,Female,4949 South Avenue,,Rising Sun,MD,21911,39.69,-76.06,23383.00,47672.00,115371.00,767,4
1970,Rayan Braun,29,65,1990,6,Male,323 Mountain View Lane,,Kirbyville,TX,75956,30.65,-93.89,18424.00,37568.00,53323.00,825,1
1971,Mara Merkel,35,70,1984,7,Female,316 Lexington Boulevard,,Chesapeake,VA,23323,36.67,-76.3,22084.00,45025.00,49878.00,691,2
1972,Aniyah Long,23,69,1996,4,Female,4822 Jefferson Avenue,,Charleston,WV,25303,38.35,-81.63,21899.00,44644.00,83108.00,716,3
1973,Caspian Smith,22,62,1998,2,Male,1651 Oak Drive,,Anaheim,CA,92805,33.82,-117.91,16252.00,33140.00,51305.00,744,1
1974,Colt Barnes,34,69,1985,6,Male,927 River Street,,Gregory,TX,78359,27.92,-97.29,15758.00,32126.00,54351.00,745,2
1975,Abraham Macron,74,61,1945,5,Male,124 Madison Lane,,Baltimore,MD,21239,39.3,-76.61,20919.00,32682.00,21379.00,650,3
1976,Isla Roberts,60,68,1959,12,Female,256 Ocean Drive,,Dover,AR,72837,35.4,-93.11,16877.00,34406.00,1636.00,774,3
1977,Toby Chen,48,69,1972,1,Male,4405 Wessex Drive,,Chattanooga,TN,37421,35.06,-85.25,23706.00,48337.00,70603.00,625,2
1978,Kailyn Gomez,48,62,1971,9,Female,6144 Summit Street,54,Trenton,GA,30752,34.87,-85.5,15950.00,32522.00,50155.00,639,1
1979,Randall Farhad,48,70,1971,8,Male,469 First Lane,9,Roanoke,TX,76262,33,-97.23,46232.00,94260.00,39326.00,815,4
1980,Sullivan Cruz,38,68,1981,5,Male,679 Bayview Lane,,Cedarville,MI,49719,45.99,-84.36,13053.00,26613.00,17008.00,718,2
1981,Lucinda Burns,50,64,1969,9,Female,8990 Plum Street,,Brewster,MA,2631,41.76,-70.08,19591.00,39947.00,57346.00,765,2
1982,Samuel Morales,56,66,1963,5,Male,9291 Jefferson Drive,,Vero Beach,FL,32967,27.64,-80.39,17942.00,36583.00,56310.00,614,6
1983,Nyla Schmidt,78,73,1942,1,Female,324 Lafayette Drive,,Minden,LA,71055,32.61,-93.28,17311.00,27992.00,1058.00,695,6
1984,Luca Wilson,19,70,2000,9,Male,1804 Madison Lane,,Columbus,OH,43223,39.98,-82.98,13938.00,28417.00,25959.00,684,3
1985,Douglas Bell,50,60,1969,11,Male,320 Second Street,,Southaven,MS,38671,34.97,-89.99,18861.00,38458.00,65836.00,696,3
1986,Alina Watson,69,60,1950,3,Female,93 Mill Drive,9906,Knoxville,TN,37918,35.97,-83.94,19596.00,32952.00,5077.00,765,1
1987,Adelaide Diaz,51,65,1968,6,Female,413 East Boulevard,,Midlothian,IL,60445,41.62,-87.72,22348.00,45570.00,0.00,712,3
1988,Markus Hall,37,66,1982,9,Male,566 Lexington Drive,,Phoenix,AZ,85053,33.62,-112.13,20815.00,42444.00,77510.00,736,2
1989,Lila Parker,56,67,1963,5,Female,899 Maple Street,,Coshocton,OH,43812,40.26,-81.84,15603.00,31814.00,43140.00,693,3
1990,Jaziel Howard,67,69,1953,2,Male,295 West Avenue,,Bienville,LA,71008,32.36,-92.97,16760.00,34172.00,71366.00,811,6
1991,Brynlee Kelley,18,60,2001,5,Female,512 Second Avenue,,Kennewick,WA,99336,46.21,-119.16,18753.00,38241.00,81833.00,596,1
1992,Elsie Macron,31,72,1988,7,Female,27 Birch Avenue,,Dinuba,CA,93618,36.52,-119.39,13194.00,26900.00,74083.00,758,2
1993,Cali Brooks,85,66,1934,7,Female,31 Hill Boulevard,768,Myrtle Beach,SC,29579,33.69,-78.89,19025.00,35270.00,1769.00,731,6
1994,Donald Xi,21,66,1998,6,Male,2183 Catherine Boulevard,,Pacific,MO,63069,38.47,-90.75,23106.00,47109.00,76035.00,844,3
1995,Jose Faraday,32,70,1987,7,Male,6577 Lexington Lane,9,Freeport,NY,11520,40.65,-73.58,23550.00,48010.00,87837.00,703,3
1996,Ximena Richardson,62,65,1957,11,Female,2 Elm Drive,955,Independence,KY,41051,38.95,-84.54,24218.00,49378.00,104480.00,740,4
1997,Annika Russell,47,67,1973,1,Female,276 Fifth Boulevard,,Elizabeth,NJ,7201,40.66,-74.19,15175.00,30942.00,71066.00,779,3
1998,Juelz Roman,66,60,1954,2,Male,259 Valley Boulevard,,Camp Hill,PA,17011,40.24,-76.92,25336.00,54654.00,27241.00,618,1
1999,Kenia Harris,21,60,1998,11,Female,472 Ocean View Street,,Merrimack,NH,3054,42.86,-71.48,32325.00,65909.00,181261.00,673,2
